sentimen, Tweet
['0'],"['3', 'julai', '2021', '|', '11', '00', 'am', 'makluman', 'mpp', 'upm', 'sesi', '2020/2021', 'pergerakan', 'pelajar', 'upm', 'kampus', 'serdang', 'ke', 'pusat']"
['-1'],"['kalau', 'sebelum', 'ni', 'pening', 'nk', 'siapkan', 'mana', 'dulu', 'assignment', 'skrg', 'pula', 'pening', 'bila', 'nk', 'buat', 'final', 'assessment']"
['0'],"['====', 'lowongan', 'kerja', '====', 'polteka', 'mangunwijaya', 'membuka', 'lowongan', 'pekerjaan', 'sebagai', 'dosen', 'farmasi', 'deadline', '15', 'juli', '2']"
['-1'],"['like', 'wtf', 'man', 'lu', 'jadi', 'dosen', 'di', 'ui', 'trus', 'lu', 'nuduh2', 'mhsiswa', 'di', 'institusi', 'tmpt', 'lu', 'kerja', 'nyogok', 'buat', 'masuk', 'eh', 'itu', 'buka']"
['1'],"['hopefully', 'dgn', 'case', 'student', 'meninggal', 'dunia', 'sebab', 'stress', 'dan', 'tak', 'tidur', 'ini', 'akan', 'menimbulkan', 'debat', 'national', 'tentang', 'normality', 'universiti', 'student', 'terpaksa', 'berjaga', 'sampai', '4-5', 'pagi', 'untuk', 'buat', 'assignment', 'is', 'it', 'worth', 'it']"
['1'],"['berani', 'kritis', 'dan', 'bergerak', 'untuk', 'menentang', 'segala', 'bentuk', 'pembungkaman', 'kebebasan', 'akademik', 'di', 'dalam', 'kampus', 'terlebih', 'lagi', 'selama', 'era', 'presiden', 'yang', 'juga', 'alumni', 'telah', 'menunjukkan', 'adanya', 'tekanan', 'dan', 'pengawasan', 'terhadap', 'aktivitas', 'mahasiswa', 'selama', 'ini', 'bersatu']"
['-1'],"['saya', 'ni', 'banyak', 'lagi', 'benda', 'nak', 'difikirkan', 'kerjaa', 'berlambak', 'assignment', 'berlambak', 'saya', 'takda', 'masa', 'nak', 'fikirkan', 'untuk', 'awk']"
['0'],"['nahh', 'ini', 'kalau', 'bkn', 'dilapangan', 'yaa', 'tapi', 'dikampus', 'dibagian', 'laboratorium', 'mineralogi', 'batu', 'yang', 'kalian', 'pijak', 'itu', 'kalau']"
['-1'],"['same', 'goes', 'to', 'stay', 'kampus', 'tapi', 'kes', 'naik']"
['0'],"['majlis', 'perwakilan', 'pelajar', 'uitm', 'cawangan', 'negeri', 'sembilan', 'kampus', 'kuala', 'pilah', 'sesi', '2020/2021']"
['1'],"['ngewe', 'sama', 'dosen', 'biar', 'di', 'kasih', 'nilai', 'bagus']"
['1'],"['cakap', 'kat', 'students', 'saya', 'faham', 'you', 'all', 'tgh', 'banyak', 'assignment', 'sbb', 'tu', 'saya', 'nak', 'tanya', 'mana', 'submission', 'date', 'yg', 'you', 'all']"
['1'],"['asrama', 'ipg', 'kampus', 'tawau', 'jalan', 'balung', 'sabah']"
['0'],"['bulan', 'ni', 'je', 'last', 'nak', 'settlekan', '6assignment', 'je', 'lagi', 'nak', 'buat', 'pun', 'merata', 'dh', 'kat', 'bilik', 'ruang', 'tamu', 'dekat', 'school', 'h']"
['1'],"['hi', 'im', 'selling', 'frunchie', 'viscoff', 'mouthgasm', 'and', 'mellow', 'macam', 'best', 'je', 'kan', 'makan', 'sambil', 'buat', 'assignment', 'hehe', 'rt', 'biar', 'orang', 'tahu', 'korang', 'nak', 'and', 'diorang', 'buat', 'suprise', 'belanja', 'korang']"
['0'],"['just', 'posted', 'a', 'photo', '@', 'institut', 'pendidikan', 'guru', 'kampus', 'bahasa', 'melayu']"
['-1'],"['jangan', 'bagi', 'all', 'assignments', 'dalam', 'waktu', 'yang', 'sama', 'pastu', 'kena', 'hantar', 'dalam', 'masa', 'yang', 'sama', 'jugak', 'dah', 'la', 'makin', 'nait', 'sem', 'makin', 'susah', 'assignments', 'huhu']"
['0'],"['jawatankuasa', 'perwakilan', 'kolej', 'jpk', 'kolej', 'casuarina', 'sesi', '2021/2022', 'uitm', 'cawangan', 'selangor', 'kampus', 'puncak', 'alam', 'imp']"
['1'],"['perhatian', 'kepada', 'semua', 'pelajar', 'yang', 'sedang', 'berada', 'di', 'kampus', 'dan', 'merupakan', 'anak', 'kelahiran', 'negeri', 'selangor', 'atau', 'berma']"
['1'],"['sambil', 'sambil', 'buat', 'kerja', 'tu', 'layan', 'assignment', 'ke', 'tengok', 'netflix', 'ke', 'study', 'ke', 'ha', 'apa', 'kata', 'korang', 'ajak', 'mellow', 'crun']"
['-1'],"['bodo', 'dah', 'week', 'berlambak', 'assignments', 'ni', 'ko', 'simpan', 'la', 'dulu', 'kiasu', 'kau', 'ala', 'bodohnya', 'course', 'kau', 'free', 'sangat', 'ke', 'tampo', 'sa']"
['0'],"['bangunan', 'awal', 'pentadbiran', 'usim', 'sebelum', 'di', 'bangunan', 'canselori', 'tahun', '2005', 'kuim', 'berpindah', 'ke', 'kampus', 'tetap', 'di', 'bandar', 'baru', 'nilai', 'negeri', 'sembilan', 'dan', 'pusat', 'pentadbiran']"
['0'],"['aku', 'pun', 'baru', 'je', 'dalam', 'bidang', 'odl', 'ni', 'as', 'a', 'student', 'settle', 'hantar', 'assignment', 'pukul', '5pagi', 'tadi', 'sumpah', 'aku', 'makin', 'gemok']"
['-1'],"['nak', 'tanyalah', 'time', 'pkpd', 'kalau', 'nak', 'print', 'surat', 'ke', 'assignment', 'ke', 'kedai', 'tutup', 'macamana', 'ya', 'apa', 'inisiatif', 'dia', 'beli', 'printer', 'sendiri', 'ke']"
['1'],"['ayuh', 'semua', 'muslimin', 'dan', 'muslimat', 'kampus', 'besut', 'hadirkan', 'diri', 'anda', 'untuk', 'mengisi', 'rohani', 'dengan', 'ilmu-ilmu', 'yang', 'berman']"
['0'],"['asrama', 'ipg', 'kampus', 'tawau', 'jalan', 'balung', 'sabah']"
['0'],"['beberapa', 'malam', 'menjelang', 'pertandingan', 'tim', 'kami', 'intens', 'berlatih', 'di', 'kampus', 'bahkan', 'hingga', 'larut', 'malam', 'maklum', 'kami']"
['-1'],"['ya', 'allah', 'sem', 'ni', 'la', 'paling', 'banyak', 'assignment', 'video', 'and', 'lab', 'report', 'tapi', 'drama', 'korea', 'still', 'tak', 'lepas']"
['0'],"['rasa', 'nak', 'tengok', 'anime', 'tapi', 'ngantuk', 'satg', 'mai', 'assignment', 'baru', 'gedik', 'nak', 'tengok']"
['1'],"['yeayyy', 'alhamdulillah', 'kluster', 'kampus', 'cheras', 'tamat', 'harini']"
['0'],"['jemputan', 'mengikuti', 'program', 'cardio', 'fit', 'attack', 'anjuran', 'fakulti', 'sains', 'sukan', 'dan', 'rekreasi', 'uitm', 'cawangan', 'negeri', 'sembilan', 'kampus', 'seremban', '*tarikh*', '2', 'july', '2021', 'jumaat', '*masa*', '9pm', '-', '11pm', '*platform*', 'youtube', 'fosrec', 'official']"
['1'],"['hahahahahahaha', 'min', 'kata', 'harimau', 'dqh', 'bangun', 'setelah', 'lama', 'ku', 'sabar', 'aku', 'memang', 'benci', 'buat', 'assignment', 'group', 'ni', 'seb']"
['-1'],"['pemandu', 'yang', 'bawa', 'aku', 'ke', 'cac', 'kk', 'batu', '8', 'tadi', 'pun', 'dah', 'bebel-bebel', 'juga', 'risau', 'katanya', 'kes', 'semakin', 'cepat', 'merebak', 'di', 'kampus', 'ni', 'baik', 'tutup', 'cepat', 'katanya']"
['1'],"['jangan', 'sampai', 'assignment', 'eia', 'saya', 'sampai', 'kat', 'penang']"
['1'],"['aminnn', 'cepat', 'kelarnyq', 'buat', 'skiripsinya', 'dosen', 'masih', 'sehat', 'kan', 'ya']"
['0'],"['dr', 'nurhamimah', 'binti', 'zainal', 'abidin', 'pensyarah', 'pusat', 'pengajian', 'biologi', 'uitm', 'kampus', 'kuala', 'pilah', 'akan', 'memperkenalka', 'dah', 'kata', 'dorg', 'buat', 'kerja', 'last', 'minute', 'lagi', 'teruk', 'dari', 'student', 'u', 'yg', 'hantar', 'assignment', 'last', 'minute', 'ni']"
['-1'],"['letih', 'sangat', 'dh', 'dengan', 'odl', 'mental', 'breakdown', 'gila', 'babi', 'satu', 'apa', 'tak', 'paham', 'untuk', 'sem', 'ni', 'assignment', 'berduyun', 'macam']"
['-1'],"['janganlah', 'malas', 'wahai', 'diri', 'ini', 'siapkanlah', 'report', 'assignment', 'u', 'tu', 'full', 'draft', 'kena', 'send', 'on', '14thjune', 'but', 'i', 'sims', 'veghi', 'lezi']"
['-1'],"['ni', 'dari', 'uia', 'akhirnya', 'terjawab', 'juga', 'segala', 'persoalan', 'warga', 'uia', 'mengenai', 'lonjakan', 'kes', 'dalam', 'kampus', 'gombak']"
['-1'],"['bukan', 'mahasiswa', 'aja', 'sekarang', 'yang', 'panik', 'dosen', 'pun', 'ikutan', 'panik', 'kalau', 'begini', 'keadaannya']"
['1'],"['uiam', 'pun', 'ada', 'kampus', 'di', 'kuantan', 'kampus', 'untuk', 'budak', 'sains', 'hang', 'nak', 'jadi', 'doktor', 'dentist', 'hang', 'pi', 'sini', 'hang', 'xjumpa', 't']"
['1'],"['program', 'mental', 'health', 'talk', 'anjuran', 'jawatankuasa', 'perwakilan', 'kolej', 'jpk', 'uitm', 'cawangan', 'negeri', 'sembilan', 'kampus', 'rembau', 'bersama', 'panel', 'istimewa', 'encik', 'nasrullah', 'bin', 'zainal', 'abidin', 'pegawai', 'psikologi', 'uitm', 'kampus', 'rembau']"
['-1'],"['jika', 'kita', 'tidak', 'mengikuti', '1', 'di', 'forum', 'mic', 'dimatikan', '2', 'di', 'kampus', 'diancam', 'gak', 'lulus', '3', 'di', 'jalanan', 'dihadang', 'aparat', '4', 'di', 'media', 'sosial', 'diancam', 'uu', 'ite', 'bukan', 'begitu', 'pak']"
['1'],"['kakssusjjsjs', 'so', 'pretty', 'ni', 'baru', 'kampus', 'untuk', 'foundation', 'belum', 'lagi', 'main', 'campus', 'uia', 'punya', 'bangunan', 'serius', 'gempak']"
['-1'],"['yall', 'kalau', 'dalam', 'group', 'assignment', 'jangan', 'la', 'cakap', 'bahasa', 'kelantan', 'aku', 'tak', 'faham', 'bodo']"
['1'],"['foto', 'dosen', 'pembimbing', 'lagi', 'senyum', 'sambil', 'ngacungin', 'jempol']"
['0'],"['sekarang', 'ni', 'week', '11', 'students', 'tengah', 'bertungkus', 'lumus', 'kejar', 'due', 'date', 'siapkan', 'assignment', 'tapi', 'ada', 'juga', 'lecturer', 'bag']"
['0'],"['grand', 'andara', 'regency', 'hadirkan', 'hunian', 'premium', 'di', 'lokasi', 'terbaik', 'di', 'kota', 'batu', 'berada', 'dekat', 'kampus', 'umm', 'd']"
['0'],"['dengar', 'lagu', 'cigarettes', 'after', 'sex', 'time', 'molah', 'assignment', 'nang', 'sik', 'cun', 'abis', 'makin', 'down', 'rasa', 'tapi', 'sikpa', 'lagu', 'best']"
['-1'],"['dengan', 'mental', 'health', 'dah', 'koyak', 'kena', 'kurung', 'dalam', 'kampus', 'berbulan2', 'dengan', 'perangai2', 'pemimpin', 'politaik', 'yang', 'macam', 'kepala', 'wutoh', 'lagi']"
['1'],"['morning', 'everyone', 'barai', 'rasa', 'harini', 'semalam', 'siapkan', 'assignment', 'sampai', '4', 'pagi', 'lepastu', 'ada', 'kelas', 'ganti', 'pagi', 'ni']"
['1'],"['habis', 'paper', 'dah', 'eh', 'tepp', 'mantappp', 'assignment', 'aku', 'pon', 'baru', 'settle']"
['0'],"['kampus', 'shah', 'alam', '&gt', 'dosen', 'x', 'mahasiswa', 'smt', '5']"
['1'],"['selamat', 'kepada', 'adik2', 'yang', 'lulus', 'jalur', 'di', 'kampus', 'semoga', 'dapat', 'dijadikan', 'batu', 'loncatan', 'menuju', 'kesuksesan']"
['-1'],"['main', 'ke', 'kampus', 'orang', 'eh', 'gadeng', 'kerja']"
['0'],"['asrama', 'ipg', 'kampus', 'bahasa', 'antarabangsa', 'jalan', 'lembah', 'pantai', 'kuala', 'lumpur']"
['0'],"['pih', 'kansil', 'phi', 'prof', 'bakri', 'tergantung', 'dosen', 'tapi']"
['-1'],"['ak', 'nangis', 'ciel', 'buat', 'assignment', 'dekat', 'twitter', 'ni', 'aku', 'sampai', 'buat', 'acc', 'baru', 'pulak', 'tu', 'hahahaha']"
['1'],"['rss', 'pun', 'lately', 'banyak', 'yg', 'jatuh', 'cinta', 'especially', 'students', '&amp', 'yg', 'bekerja', 'why', 'jerawat', 'asyik', 'muncul', 'sebab', 'assignment']"
['-1'],"['tak', 'tau', 'apa', 'dibelajar', 'mereka', 'berdua', 'ni', 'di', 'kampus', 'lembah', 'pantai', 'tapi', 'bila', 'dah', 'dapat', 'kuasa', 'dua-dua', 'jadi', 'kepala', 'baghal']"
['1'],"['alang2', 'mahasiswa', '03', 'nak', 'masuk', 'alam', 'uni', 'apa', 'kata', 'pick', 'buat', 'collab', 'dengan', 'kpt', 'untuk', 'buka', 'ppv', 'di', 'uni', 'khas', 'untuk', 'mahasiswa', 'mahasiswa', 'yang', 'baru', 'ni', 'boleh', 'balik', 'ke', 'kampus', 'dan', 'menerima', 'vaksin', 'di', 'sana', 'lepas', 'tu', 'pemberian', 'secara', 'menyeluruh', 'kepada', 'mahasiswa', 'dilakukan', 'secara', 'berperingkat']"
['1'],"['for', 'those', 'yg', 'dapat', 'ipg', 'kampus', 'kota', 'bharu', 'boleh', 'dm', 'me', 'untuk', 'dptkn', 'link', 'group']"
['-1'],"['pelajar', 'tak', 'dibenarkan', 'keluar', 'dah', 'terkurung', 'dalam', 'kampus', 'for', 'months', 'eh', 'tiber', 'ada', 'kluster', 'dalam', 'kampus', 'dan', 'yang', 'salah', 'haruslah', 'student', 'kan', 'walaupun', 'student', 'tak', 'boleh', 'keluar', 'kes', 'tak', 'disclosed', 'no', 'announcement']"
['0'],"['trylah', 'duk', 'depan', 'laptop', 'dari', '8', 'pagi', 'sampai', '5', 'petang', 'pastu', 'malam', 'hadap', 'laptop', 'lagi', 'buat', 'assignment']"
['1'],"['perpustakaan', 'tun', 'abdul', 'razak', 'uitm', 'cawangan', 'pahang', 'kampus', 'raub', 'ingin', 'mengucapkan', 'selamat', 'hari', 'pustakawan', 'kepada', 'semu']"
['-1'],"['udah', 'bukan', 'rahasia', 'rapat', 'para', 'penjamban', 'klo', 'ga', 'artis', 'ya', 'undang', 'burung', 'merpati', 'ayam', 'kampus', 'dll', 'rapat', 'sehari']"
['1'],"['rindu', 'nak', 'study', 'business', 'law', 'dengan', 'awak', 'walaupun', 'assignment', 'tu', 'kita', 'buat', 'satu', 'page', 'je', 'that', 'day']"
['0'],"['group', 'assignment', 'tax', 'aku', 'ilman', 'puteri', 'nadia', 'aku', 'sorang', 'je', 'dungun', 'kelas', 'b', 'sksksk', 'yang', 'lain', 'kelas', 'c', 'apedehal', 'tapi', 'h']"
['-1'],"['group', 'assignment', 'pun', 'tak', 'complicated', 'gini', 'tak', 'buat', 'kerja', 'kick', 'jelah', 'nama', 'takyah', 'banyak', 'songeh', 'huhu']"
['1'],"['semua', 'pelajar', 'dijemput', 'hadir', 'sekian', 'terima', 'kasih', 'anjuran', 'bersama', 'hal', 'ehwal', 'islam', 'dan', 'majlis', 'perwakilan', 'pelajar', 'uitm', 'kampus', 'kuala', 'pilah']"
['1'],"['sebanyak', '20', 'pek', 'untuk', 'diagihkan', 'ke', 'kampus', 'melaka', 'alhamdulillah', 'semua', 'urusan', 'selesai', 'sumbangan', 'yang', 'diberikan', 'ti']"
['-1'],"['tak', 'kisahlah', 'ada', 'regulations', 'ke', 'apa', 'bukankah', 'uia', 'sepatutnya', 'bertanggungjawab', 'untuk', 'sekurang', 'kurangnya', 'memaklumkan', 'bahawa', 'keadaan', 'case', 'covid-19', 'di', 'kampus', 'gombak', 'terkawal', 'tapi', 'sekarang', 'ni', 'langsung', 'takde']"
['0'],"['kesimpulan', 'assignment', 'masih', 'bertimbun']"
['0'],"['wey', 'da', 'pa', 'nich', 'dengan', 'tambun']"
['-1'],"['tak', 'suruh', 'banding', 'masalahnya', 'berjalan', 'kaki', 'semua', 'tu', 'takpe', 'bang/kak', 'yang', 'banyaknya', 'assignment', 'semua', 'nak', 'double', 'dari', 'biasa']"
['1'],"['baru', 'je', 'tadi', 'bacakan', 'yaasin', 'ramai', 'dengan', 'budak', 'kampus', 'pahang', 'semoga', 'arwah', 'ditempatkan', 'dalam', 'kalangan', 'orang', 'yang', 'beriman', 'aamiin']"
['-1'],"['group', 'assignment', 'nak', 'part', 'biuk', 'bila', 'dpt', 'groupmate', 'nak', 'kdk', 'masok', 'uni', 'guna', 'cable', 'jak', 'kdk', 'sik', 'abis', 'skolah', 'ehp', 'dpt', 'masok', 'uni', 'juak', 'mintak', 'present', 'intro', 'nama', 'jak', 'pun', 'dsend', 'kdk', 'org', 'nyuroh', 'explain', 'maksud', 'rah', 'namanya', 'haish']"
['1'],"['kesian', 'student', 'skrg', 'mesti', 'banyak', 'gila', 'assignment', 'sebab', 'lecture', 'tu', 'ingat', 'kelas', 'dia', 'je', 'yg', 'penting', 'bertabah', 'semua', 'stu']"
['1'],"['kasih', 'paham', 'slur', 'dosen', 'di', 'indo', 'tuh', 'gimana']"
['-1'],"['eh', 'aku', 'penat', 'ar', 'aku', 'baling', 'kang', 'assignment', 'ni', 'tak', 'boleh', 'banyak', 'banyak', 'lagi']"
['0'],"['kampus', 'surabaya', 'mana', 'pak', 'universitas', 'putra', 'bangsa', 'kah']"
['-1'],"['eii', 'geramnyaaa', 'dari', 'kolej', 'nk', 'gi', 'building', 'qs', 'dgn', 'paneihhnya', 'dia', 'igt', 'dia', 'sorang', 'jeke', 'gi', 'kampus', 'jalan', 'kaki', 'njiirrrr']"
['0'],"['nungguin', 'km', 'a', 'rr', 'dm']"
['0'],"['eh', 'atleast', 'aku', 'fx', 'siel', 'for', 'group', 'assignment', 'dari', 'pak', 'm']"
['0'],"['i', 'm', 'at', 'umk', 'kampus', 'bachok', 'in', 'kota', 'bharu', 'kelantan']"
['0'],"['tiba2', 'dejavu', 'yg', 'aku', 'buat', 'online', 'discussion', 'utk', 'assignment', 'dgn', 'grpmate', 'idk', 'but', 'maybe', 'covid', 'atau', 'bukan', 'kita', 'tetap', 'akan', 'kena', 'kuarintin']"
['1'],"['politeknik', 'ati', 'makassar', 'laksanakan', 'vaksinasi', 'covid-19', 'dosis', 'pertama', 'makassar', '–', 'politeknik', 'ati', 'makassar', 'melakukan', 'vaksinasi', 'covid-19', 'dosis', 'pertama', 'yang', 'dilaksanakan', 'di', 'aula', 'kampus']"
['1'],"['dosen', 'dan', 'karyawan', 'institut', 'teknologi', 'dirgantara', 'adisutjipto', 'jalani', 'vaksinasi', 'covid-19']"
['1'],"['coba', 'cek', 'inii', 'nih', 'depok', 'deket', 'kampus', 'beb']"
['0'],"['no', 'gym', 'today', 'have', 'to', 'work', 'on', 'my', 'assignment']"
['0'],"['every', 'friendship', 'has', 'its', 'own', 'assignment']"
['0'],"['1999', 'joki', 'tugas', 'kuliah', 'all', 'spess', 'bisa', 'ke']"
['0'],"['rt', 'hanya', 'saipul', 'yang', 'berani', 'nyuruh', 'dosen']"
['1'],"['rt', 'she', 'really', 'understood', 'the', 'assignment']"
['1'],"['rt', 'she', 'really', 'understood', 'the', 'assignment']"
['0'],"['patience', 'is', 'a', 'trader’s', 'superpower', 'today’s', 'assignment', 'wait', 'for', 'the', 'perfect', 'setup', 'don’t', 'force', 'trades', 'share', 'your', 'setup', 'of', 'the', 'day', 'with', 'the', 'american', 'dream', 'trading', 'community', 'let’s', 'master', 'patience', 'together']"
['0'],"['dyma', 'rai', 'top', 'tips', 'gan', 'ysgol', 'hanes', 'y', 'gyfraith', 'a', 'gwyddorau', 'cymdeithas', 'allai', 'fod', 'o', 'help', 'gyda', 'r', 'adolygu', '-------------------------', 'it', 'is', 'revision', 'and', 'assignment', 'season', 'at', 'the', 'moment', 'here', 'are', 'some', 'top', 'tips', 'from', 'the', 'school', 'of', 'history', 'law', 'and', 'social', 'sciences', 'which', 'may', 'help']"
['0'],"['rt', 'if', 'vogue', 'knows', 'the', 'assignment', 'then', 'ellemen', 'understands', 'the', 'situation', '#…']"
['-1'],"['rt', 'ya', 'memang', 'lebih', 'penting', 'bayar', 'buzzer', 'institusi', 'dari', 'pada', 'tukin', 'dosen']"
['0'],"['rt', 'i', 'was', 'shooting', 'a', 'documentary', 'assignment', 'in', 'mbita', 'i', 'had', 'early', 'mornings', 'and', 'late', 'evenings', 'to', 'myself', 'so', 'i', 'took', 'the', 'opportunit…']"
['1'],"['harus', 'ambil', 'sisi', 'baiknya', 'ya', 'guys', 'meski', 'shik', 'shak', 'shok', 'sekali', 'like', 'kok', 'tiba2', 'gueee', 'saya', 'sangat', 'amat', 'berterima', 'kasih', 'kpd', 'dosen', 'yg', 'telah', 'memercayakan', 'amanah', 'ini', 'kpd', 'saya', 'semoga', 'berkah', 'aamiin']"
['1'],"['rt', 'krn', 'besok', 'jumat', 'berkah', 'aku', 'mau', 'bagi-bagi', 'dimsum', '3porsi', 'ke', '20', 'org', 'kriterianya', '1', 'single', 'parent', '2', 'guru/dosen', 'yg', 'di', 'up…']"
['0'],"['pls', 'siapa', 'yg', 'dosen', 'pa', 'nya', 'pak', 'bachtiar', 'klo', 'krs', 'an', 'harus', 'ke', 'pwt', 'tidak', 'yh']"
['1'],"['ya', 'pasti', 'ada', 'yang', 'favorite', 'waktu', 'kuliah', 'pun', 'ada', 'juga', 'dosen', 'favorite']"
['0'],"['rt', 'hanya', 'saipul', 'yang', 'berani', 'nyuruh', 'dosen']"
['1'],"['sama', 'aja', 'kaya', 'nikita', 'willy', 'bersikap', 'halus', 'ke', 'anaknya', 'karena', 'kebutuhan', 'dasarnya', 'terpenuhi', 'beda', 'dengan', 'ibu2', 'yang', 'masih', 'harus', 'nyari', 'uang', 'sendiri', 'sebagai', 'pekerja', 'domestik', 'paling', 'banyak', 'sering', 'ngomelin', 'anaknya', 'begitu', 'pun', 'dosen']"
['-1'],"['dosen', 'bioku', 'pernah', 'bilang', 'yang', 'intinyaa', 'dosen', 'ituu', 'kalau', 'cuma', 'jadi', 'dosen', 'tok', 'yaa', 'ngga', 'bisaa', 'kaya', 'makanyaa', 'dosen', 'juga', 'adaa', 'usaha/kerjaan', 'lain']"
['1'],"['sewaktu', 'masih', 'smt', '1-2', 'dosen', 'suka', 'mention', 'ttg', 'kucing', 'siluman', 'kok', 'skrg', 'tbtb', 'dapet', 'kan', 'aku', 'jd', 'kangen', 'diajar', 'blio']"
['0'],"['tp', 'jujurly', 'gw', 'pribadi', 'takut', 'sih', 'chat', 'gt', 'ke', 'dosen', 'awkwkwk', 'tergantung', 'dosennya', 'welcome', 'apa', 'ga']"
['0'],"['rt', 'hanya', 'saipul', 'yang', 'berani', 'nyuruh', 'dosen']"
['0'],"['rt', 'old', 'berezina', 'art', 'i', 'did', 'for', 'my', 'school', 'assignment']"
['-1'],"['anying', 'tik', 'tok', 'dosen', 'gue', 'alay', 'bat']"
['0'],"['bapak', 'kosku', 'jg', 'dosen', 'dikampusku', 'bismillah', 'open', 'joki', 'makalah', 'ppt', 'proposal', 'laporan', 'jurnal', 'essai', '/', 'essay', 'cerpen', 'edit', 'data', 'joki', 'ketik', '&amp', 'tulis', 'tangan', 'tugas', 'kuliah', '-', 'soshum-', 'kesehatan', '-', 'kebidanan-', 'politik-', 'ekonomi', '-', 'bahasa', 'indonesia', '-', 'pkn-', 'manajemen-', 'pancasila']"
['0'],"['rt', 'kata', 'dosen', 'itb', 'mas', 'imam', 'pendidikan', 'itu', 'salah', 'satu', 'cara', 'mengubah', 'nasib']"
['0'],"['rt', 'important', 'guys', 'please', 'help', 'me', 'with', 'my', 'assignment', 'reagrding', 'animation', 'in', 'this', 'google', 'form', 'survey', 'it', 'has', '13', 'questions', 't…']"
['1'],"['rt', 'he', 'understood', 'the', 'assignment']"
['0'],"['rt', 'chiasoh', 'sila', 'faham', 'assignment', 'and', 'join', 'mantee', 'at', 'qf', 'for', 'thanks']"
['0'],"['rt', 'if', 'vogue', 'knows', 'the', 'assignment', 'then', 'ellemen', 'understands', 'the', 'situation', '#…']"
['1'],"['chiasoh', 'sila', 'faham', 'assignment', 'and', 'join', 'mantee', 'at', 'qf', 'for', 'thanks']"
['0'],"['rt', '5pm', 'pablo', '-', 'ginagawa', 'pati', 'assignment', 'ng', 'iba', 'kasi', 'bored', 'siyastell', '-', 'kumakanta/sumasayaw', 'kahit', 'siesta', 'timejosh', '-', 'nagfifing…']"
['0'],"['pak', 'dosen', 'ww']"
['1'],"['jadi', 'pengen', 'diskusi', 'sama', 'dosen', 'itb', 'yg', 'rajin', 'upload', 'keaktifan', 'mahasiswa', 'itu', 'nambah', 'satu', 'wishlist', 'belajar', 'tahun', 'ini', 'ntar2', 'lbh', 'nyambung', 'sama', 'uni', 'dulu', 'bisa', 'dari', 'china', 'sampai', 'rusia', 'pembahasannya', 'kita', 'korek2', 'perghibahan', 'membuka', 'cakrawala', 'berpikir', 'kitaa']"
['0'],"['we', 'handle', '••coursework', '•', 'classes', '•essay', 'due', '••dissertation', '•', 'semester', 'classes', '•programming', '•pay', 'paper', '•', 'classes', '•', '••']"
['1'],"['i', 'just', 'woke', 'up', 'and', 'i’m', 'still', 'tired', 'but', 'the', 'stress', 'of', 'my', 'assignment', 'is', 'gone', 'and', 'nothing', 'beats', 'the', 'sleep', 'after', 'submitting', 'it']"
['0'],"['feeling', 'stuck', 'with', 'write', 'my', 'essay', 'pay', 'assignments', 'research', 'paper', 'essay', 'due', 'pay', 'term', 'paper', 'homework', 'chemistry', 'psychology', 'biologydo', 'my', 'assignmenttake', 'my', 'exambank', 'of', 'england', 'rory', 'harry', 'skelton', 'canada', 'prince', 'william', 'vitor', 'reis', 'diaz', 'america', 'pakistani']"
['0'],"['rt', 'hello', 'pwede', 'pa', 'ba', 'po', 'pa', 'add', 'sa', 'assignment', 'natin', 'yung', 'cbz', 'teleparty', '&amp', 'orbit', 'stardust', 'hehehe', 'malay', 'niyo', 'sa', 'bulacan', 'first', 't…']"
['0'],"['commission', 'open', 'now', '~essay', 'poem', 'talumpati', 'spoken', 'poetry', 'position', 'paper', 'reaction', 'reflection', 'movie', 'journal', 'review', 'ncp', 'case', 'study', 'speech', 'logo', 'argumentative', 'rrl', 'research', 'poster', 'infographic', 'lf', 'client', 'tula', 'assignment', 'slogan', 'buwan', 'ng', 'wika', 'research', 'ncp', 'science', 'english', 'nursing', 'care']"
['0'],"['your', 'assignment', 'plug', 'anyday', 'i', 'm', 'available', 'to', 'deliver', 'top-notch', 'papers', 'for', 'due', 'essays', 'questions', 'maths', 'class', 'and', 'discussions']"
['1'],"['rt', 'krn', 'besok', 'jumat', 'berkah', 'aku', 'mau', 'bagi-bagi', 'dimsum', '3porsi', 'ke', '20', 'org', 'kriterianya', '1', 'single', 'parent', '2', 'guru/dosen', 'yg', 'di', 'up…']"
['0'],"['dosen', 'golongan', '3d', 'tanpa', 'serdos', 'alias', 'gaji', 'dan', 'tunjangan', 'fungsional', 'aja', 'ya', 'masih', 'dibawah', '5jt', 'juga']"
['0'],"['rt', 'ya', 'memang', 'lebih', 'penting', 'bayar', 'buzzer', 'institusi', 'dari', 'pada', 'tukin', 'dosen']"
['0'],"['not', 'true', 'i', 'did', 'all', 'my', 'quantitative', 'and', 'verbal', 'myself', 'or', 'with', 'the', 'help', 'of', 'my', 'sister', 'parents', 'was', 'not', 'always', 'home', 'and', 'you', 'have', 'to', 'do', 'your', 'assignment', 'before', 'nightfall', 'or', 'you', 'have', 'to', 'do', 'to', 'shoot', 'early', 'the', 'next', 'day', 'and', 'do', 'it', 'there']"
['1'],"['pdhl', 'sebelumnya', 'dosen', 'gua', 'bilang', 'udh', 'selesai', '&amp', 'ga', 'ada', 'revisi', 'lg', 'jdi', 'tinggal', 'jilid', 'aja']"
