sentimen, Tweet
['0'],"['kosku', 'jg', 'dosen', 'kampus', 'bismillah', 'joki', 'makalah', 'ppt', 'propos', 'lapor', 'jurnal', 'essai', '', 'essay', 'cerpen', 'edit', 'data', 'joki', 'ketik', 'amp', 'tulis', 'tangan', 'tugas', 'kuliah', '-', 'soshum-', 'sehat', '-', 'kebidanan-', 'politik-', 'ekonomi', '-', 'bahasa', 'indonesia', '-', 'pkn-', 'manajemen-', 'pancasila']"
['0'],"['rt', 'dosen', 'itb', 'mas', 'imam', 'didik', 'salah', 'ubah', 'nasib']"
['0'],"['rt', 'guys', 'assign', 'reagrding', 'anim', 'google', 'form', 'survey', '13', 'questions', 't']"
['1'],"['rt', 'understood', 'assign']"
['0'],"['rt', 'chiasoh', 'sila', 'faham', 'assign', 'mantee', 'qf']"
['0'],"['rt', 'vogu', 'assign', 'ellemen', 'understands', 'situat', '']"
['1'],"['chiasoh', 'sila', 'faham', 'assign', 'mantee', 'qf']"
['0'],"['rt', '5pm', 'pablo', '-', 'ginagawa', 'pati', 'assign', 'iba', 'kasi', 'bored', 'siyastell', '-', 'kumakanta sumasayaw', 'kahit', 'siesta', 'timejosh', '-', 'nagfifing']"
['0'],"['dosen', 'ww']"
['1'],"['ken', 'diskusi', 'dosen', 'itb', 'yg', 'rajin', 'upload', 'aktif', 'mahasiswa', 'nambah', 'wishlist', 'ajar', 'ntar2', 'lbh', 'nyambung', 'uni', 'china', 'rusia', 'bahas', 'korek2', 'perghibahan', 'buka', 'cakrawala', 'pikir', 'kitaa']"
['0'],"['handl', 'coursework', '', 'class', 'essay', 'dissertation', '', 'semest', 'class', 'programming', 'pay', 'paper', '', 'class', '', '']"
['1'],"['woke', 'i m', 'tire', 'stress', 'assign', 'beats', 'sleep', 'submitting']"
['0'],"['feel', 'stuck', 'write', 'essay', 'pay', 'assignments', 'paper', 'essay', 'pay', 'term', 'paper', 'homework', 'chemistri', 'psycholog', 'biologydo', 'assignmenttake', 'exambank', 'england', 'rori', 'harri', 'skelton', 'canada', 'princ', 'william', 'vitor', 'rei', 'diaz', 'america', 'pakistani']"
['0'],"['rt', 'pwede', 'po', 'add', 'assign', 'natin', 'yung', 'cbz', 'teleparty', 'amp', 'orbit', 'stardust', 'hehehe', 'malay', 'niyo', 'bulacan', 't']"
['0'],"['commiss', 'essay', 'poem', 'talumpati', 'spoken', 'poetri', 'posit', 'paper', 'reaction', 'reflect', 'movi', 'journal', 'review', 'ncp', 'studi', 'speech', 'logo', 'argument', 'rrl', 'poster', 'infographic', 'lf', 'client', 'tula', 'assign', 'slogan', 'buwan', 'wika', 'ncp', 'scienc', 'english', 'nurs', 'care']"
['0'],"['assign', 'plug', 'anyday', 'deliv', 'top-notch', 'papers', 'essays', 'questions', 'maths', 'class', 'discussions']"
['1'],"['rt', 'krn', 'besok', 'jumat', 'berkah', 'bagi', 'dimsum', '3porsi', '20', 'kriteria', '1', 'singl', 'parent', '2', 'guru dosen', 'yg', 'up']"
['0'],"['dosen', 'golong', '3d', 'serdos', 'alia', 'gaji', 'tunjang', 'fungsional', 'aja', 'ya', 'bawah', '5jt']"
['0'],"['rt', 'ya', 'bayar', 'buzzer', 'institusi', 'tukin', 'dosen']"
['0'],"['true', 'quantit', 'verbal', 'sister', 'parents', 'assign', 'nightfal', 'shoot', 'day']"
['1'],"['pdhl', 'dosen', 'gua', 'bilang', 'udh', 'selesai', 'amp', 'revisi', 'lg', 'jdi', 'tinggal', 'jilid', 'aja']"
['0'],"['congratulations', 'madam', 'wish', 'assign']"
['0'],"['rt', 'vogu', 'assign', 'ellemen', 'understands', 'situat', '']"
['-1'],"['matkul', 'nilai', 'hadow', 'dosen', 'bu', 'dosen', 'ayo']"
['1'],"['glad', 'understood', 'assign', 'futur', 'support', 'local', 'team']"
['0'],"['rt', 'saipul', 'berani', 'nyuruh', 'dosen']"
['0'],"['bebal', 'peduli', 'buruk', 'bodoh', 'situations', 'semest', 'terms', 'assign', 'orang', 'bodoh', 'niat', 'luang', 'diajarin', 'struggl', 'kooperatif']"
['1'],"['rt', 'assign', '']"
['1'],"['tetangga', 'belah', 'rumah', 'dosen', 'salah', 'univ', 'swasta', 'kaya', 'raya', 'banget', 'mobil', 'updat', 'yg', 'baru', 'bilang', 'mahasiswa', 's2nya', 'kejar', 'angka', 'kejar', 'passionmu', 'btw', 'beliau', 'tambak', 'hektar', 'bisnis', 'ekspor', 'rumput', 'laut', 'korea']"
['0'],"['dosen t', 'appears']"
['0'],"['kalo', 'temen', 'yng', 'dipercayaa', 'buka', 'akun', 'sia', 'gpp', 'temen', 'kl', 'dosen', 'sopan', 'ya']"
['0'],"['rt', 'ya', 'bayar', 'buzzer', 'institusi', 'tukin', 'dosen']"
['0'],"['rt', 'guys', 'assign', 'reagrding', 'anim', 'google', 'form', 'survey', '13', 'questions', 't']"
['-1'],"['gua', 'kadang', 'bingung', 'nilai', 'dosen', 'kalo', 'transparasi', 'nilai', 'kali', 'omong']"
['1'],"['tuh', '0', '5', '50', 'kena', 'mental', 'gak', 'luh', 'iya', 'anjing', 'anjing', 'terima', 'nilai', 'bener', 'kayak', 'pic', 'blg', 'd e', 'kelas', 'udh', 'nyerbu', 'karna', 'masalah', 'ketua', 'kelas', 'pc', 'dosen', 'karna', 'ribut', 'grup', 'kelas', 'ketua', 'kls']"
['1'],"['najis', 'bgt', 'najis', 'najis', 'najis', 'cuihhh', 'kelas', 'gue', 'ngulang', '1', 'matkul', 'yg', 'dosen', 'nya', 'emng', 'kiler', 'gara', 'gara', '2', 'bocah', 'tai', 'terima', 'nilai', 'pdhl', 'kelas', 'udh', 'jg', 'sukur', 'anjing', 'jdi', 'sistem', 'dosen', 'sblm', 'uts', 'uas', 'quiz', 'minim', 'bgt', 'jwb', '2', 'udh', 'aman', '2', 'udh', 'gabung', 'sblm', 'uas', 'uts']"
['1'],"['rt', 'understood', 'assign']"
['0'],"['rt', 'ui', 'habis', 'nilai', 'ip', 'mend', 'ulas', 'dosen', 'rate', 'nya', 'anonim']"
['0'],"['feel', 'stuck', 'assignments', 'class', 'kick', 'ass', 'pay', 'assign', 'online', 'exams', 'pay', 'essay', 'online', 'class', 'programming', 'write', 'essay', 'term', 'paper', 'math', 'lab', 'report', 'powerpoint', 'whatsapp']"
['0'],"['feel', 'stuck', 'assignments', 'class', 'kick', 'ass', 'pay', 'assign', 'online', 'exams', 'pay', 'essay', 'online', 'class', 'programming', 'write', 'essay', 'term', 'paper', 'math', 'lab', 'report', 'powerpoint', 'whatsapp']"
['0'],"['rt', 'alas', 'perintah', 'tiada', 'tunjang', 'kerja', 'dosen', 'perintah', 'prabowo', 'subianto', 'tiada', 'tunjang', 'kerja', 'dosen', 'yang']"
['0'],"['task', 'assign', 'hw', 'assign', 'class', 'math', 'xl', 'math', 'aleks']"
['0'],"['rt', 'editor-nim', 'understands', 'assign']"
['0'],"['rt', 'vogu', 'assign', 'ellemen', 'understands', 'situat', '']"
['0'],"['rt', 'assign', 'leaders', 'kenya', 'fight', 'gachagua', 'high', 'awaited', 'declara']"
['0'],['assignments']
['-1'],"['rt', 'anjg', 'bgt', 'dosen', 'gak', 'dosen', 'dzolim', 'bgt', 'angkat', 'nilai', 'uts', 'asli', '90an', 'atas', 'inputnya', '']"
['0'],"['biaya', 'kuliah', 'dinaikin', 'tunjang', 'dosen', 'tiada', 'bener', 'upaya', 'bodoh', 'massal', 'yg', 'sistematis']"
['0'],"['contact', 'assign', 'essay', 'services']"
['0'],"['client', 'satisfact', 'goal', 'assignment-']"
['0'],"['rt', 'ya', 'bayar', 'buzzer', 'institusi', 'tukin', 'dosen']"
['0'],"['task', 'assign', 'hw', 'assign', 'class', 'math', 'xl', 'math', 'aleks']"
['-1'],"['bala', 'evaluasi', 'dosen']"
['0'],"['multipl', 'messages', 'simpl', 'relat', 'base', 'person', 'views', 'orient', 'tough', 'assign', 'snakes', 'common', 'polit', 'entir', 'messag', 'popul', 'j amp', 'watch']"
['0'],"['bro', 'busi', 'studies', 'teacher', 'type', 'teeth', 'connect', 'bro', 'busi', 'assign', 'explain', 'class', 'bro', 'god', 'talk', 'watch', 'experi', 'bro', 'killed', 'wa', 'canada']"
['-1'],"['skripsi', 'sih', 'jurnal', 'gue', 'lolos', 'publish', 'salah', 'platform', 'jurnal', 'bayar', 'ajaa', 'diupload', 'nama', 'dosen', 'gue', 'nama', 'gue', 'sbg', 'bantu', 'alhasil', 'fee', 'nya', 'masuk', 'rek', 'dosen', 'gue']"
['-1'],"['dosen', 'auto', 'ya']"
['0'],"['rt', 'saipul', 'berani', 'nyuruh', 'dosen']"
['-1'],"['rewel', 'bgt', 'base', 'unsoed', 'dapet', 'aja', 'kek', 'dapet', 'mahasiswa', 'rese', 'yg', 'transparasi', 'nilai', 'krn', 'dpt', 'jg', 'sempet', 'singgung', 'dosen', 'tuju', 'yg', 'dosen', 'tsb', 'bilangin']"
['1'],"['rt', 'understood', 'assign']"
['1'],"['rt', 'understood', 'assign']"
['0'],"['jends', 'gak', 'pwt', 'penasaran', 'nilai', 'uas uts', 'ngaruh', 'bgt', 'ipk', 'mend', 'tolong', 'orang', 'loginin', 'akun', 'ku', 'tranparantasi', 'nilai', 'dosen', 'maaf', 'byk', 'tny']"
['0'],"['rt', 'kompas', 'terbit', 'opini', 'balas', 'tulisan', 'guru', 'badut', 'ganda', 'febri', 'kurniawan', 'dosen', 'fisip', 'univers']"
['1'],"['rt', 'understood', 'assign']"
['0'],"['rt', 'saipul', 'berani', 'nyuruh', 'dosen']"
['1'],"['rt', 'el', 'salvador', 'understands', 'assign']"
['-1'],"['rt', 'sedih', 'kak', '2017', 'teliti', 'gue', '3', 'temen', 'gue', 'ambil', 'ganti', 'nama', 'kaprodi', 'dosen', 'dosen', 'kem']"
['0'],"['consid', 'potato', 'post', 'assign']"
['1'],"['mantap', 'kaya', 'dosen']"
['0'],"['kakastart', 'palang', '2nd', 'sem', 'sabay', '4', 'quiz', 'agad', 'sabay', 'tambak', 'activities', 'assign', 'hahahahahaha']"
['-1'],"['season', '0 1', '60k', '', '240', 'season', '2', '125k', '', '11', 'total', '251', 'stupid', 'assign', 'reconsid', 'alloc', 'unfair', 'alloc']"
['0'],"['rt', 'scale', '1-10', 'start', 'assign', 'minutes', 'deadlin']"
['-1'],"['trs', 'jg', 'pas', 'uji', 'hasil', 'kelas', 'ngerjain', 'bareng', 'sepakat', 'dosen', 'lumayan', 'susah', 'btw', 'praktek', 'nilai', 'beda', 'dpt', 'temen']"
['0'],"['rt', 'abdulrahman', 'abdulrazaq', 'moves', 'opposit', 'blind', 'critics', 'busi', 'it s', 'compulsori', 'assign', 'etiri', 'nkan']"
['0'],"['rt', 'abdulrahman', 'abdulrazaq', 'moves', 'opposit', 'blind', 'critics', 'busi', 'it s', 'compulsori', 'assign', 'etiri', 'nkan', 'nka']"
['0'],"['rt', 'what s', '1', 'self-outing', 'mi6', 'agent', 'oppos', 'asset', 'officer', 'hamish', 'breton', 'gordon', 'mi6', 'assignment']"
['1'],"['rt', 'understood', 'assign']"
['0'],"['rt', 'saipul', 'berani', 'nyuruh', 'dosen']"
['0'],"['rt', 'understood', 'assign']"
['0'],"['rt', 'saipul', 'berani', 'nyuruh', 'dosen']"
['0'],"['rt', 'guys', 'assign', 'reagrding', 'anim', 'google', 'form', 'survey', '13', 'questions', 't']"
['-1'],"['rt', 'anjg', 'bgt', 'dosen', 'gak', 'dosen', 'dzolim', 'bgt', 'angkat', 'nilai', 'uts', 'asli', '90an', 'atas', 'inputnya', '']"
['0'],"['rt', 'kasih', 'abang', 'nya', 'dosen', 'adek', 'mahasiswa', 'tkb']"
['1'],"['2', 'weeks', 'assign', 'submiss', 'deadlin', 'mistak', 'procrastin', 'time', 'time', 'gotta', 'respond', 'feedback', 'prev', 'assign', 'lose', 'marks', 'time', 'uni', 'struggl']"
['0'],"['rt', 'vogu', 'assign', 'ellemen', 'understands', 'situat', '']"
['1'],"['rt', 'ralph', 'lauren', 'understood', 'assign', 'squirrel', 'sweater', '', 'perfect']"
['1'],"['rt', 'banyak', 'dosen', 'ngasih', 'nilai', 'gak', 'sulit', 'mahasiswa', 'kalo', 'nyari', 'kerja', 'kuliah', 'dl']"
['1'],"['rt', 'understood', 'assign']"
['-1'],"['rt', 'lords', 'complet', 'assign', 'time', 'benefit', 'feet', 'under']"
['0'],"['rt', 'chive', 'unreleas', 'submitting', 'mission', 'assign', 'it s', 'a', '', '', '']"
['0'],['dosen']
['0'],"['handl', '']"
['0'],"['rt', 'understand', 'assign']"
['0'],"['rt', 'nak', 'kerja', 'mudah', 'adik', 'studi', 'yah', 'pening', 'kepala', 'dah', 'nak', 'cari', 'journal', 'assign']"
['0'],"['100', 'assign', 'ifeanyi', 'enter', 'ur', 'papa', 'swim', 'pool']"
['0'],"['abdulrahman', 'abdulrazaq', 'moves', 'opposit', 'blind', 'critics', 'busi', 'it s', 'compulsori', 'assign']"
['0'],"['handl', '']"
['0'],"['bwat', 'dosen']"
['-1'],"['stupid', 'assign', 'node']"
['1'],"['rt', 'understood', 'assign']"
['0'],"['rt', 'alas', 'perintah', 'tiada', 'tunjang', 'kerja', 'dosen', 'perintah', 'prabowo', 'subianto', 'tiada', 'tunjang', 'kerja', 'dosen', 'yang']"
['0'],"['rt', 'saipul', 'berani', 'nyuruh', 'dosen']"
['0'],"['handl', '']"
['1'],"['rt', 'ralph', 'lauren', 'understood', 'assign', 'squirrel', 'sweater', '', 'perfect']"
['0'],"['serius', 'nanya', 'trus', 'ngapain', 'ya', 'dah', 'beres', 'sidang', 'revisi', 'diskusi', 'dosen']"
['-1'],"['kadang', 'ngerasa', 'nilai', 'dosen', 'adil', 'temen', 'ngerjain', 'tugas', 'isi', 'banyak', 'yap', 'inti', 'dosen', 'nilai', 'bagus', 'drpd', 'liat', 'pas', 'kerkeljg', 'tipe', 'yg', 'emg', 'blio', 'suka', 'yg', 'isi', 'wasweswosnya', 'ya']"
['0'],"['rt', 'vogu', 'assign', 'ellemen', 'understands', 'situat']"
['-1'],"['write', 'assign', 'lol', 'questions', 'answers']"
['0'],"['rt', 'saipul', 'berani', 'nyuruh', 'dosen']"
['-1'],"['lahhh', 'dosen', 'tolol']"
['-1'],"['bener', 'pdhl', 'pure', 'blajar', 'bhs', 'grati', 'jd', 'akalinnya', 'cari', 'nativ', 'cwek', 'syukur', 'udh', '2x', 'ktm', 'dosen', 'jd', 'bnrn', 'kayak', 'ajar', 'amp', 'dpt', 'tambah', 'kelas', 'dr', 'wkwk', 'sesuai', 'goals', 'sih', 'nativ', 'indo', 'dpt', 'kerja', 'jg', 'dr', 'wkwk']"
['0'],"['love', 'leonardo', 'raph', 'somethin', 'somethin', 'divulg', 'assign', 'knave']"
['-1'],"['rt', 'chiasoh', 'oii', 'faham', 'assign', 'nii', 'game', 'errors', 'solid', 'tactic', 'shots']"
['-1'],"['chiasoh', 'oii', 'faham', 'assign', 'nii', 'game', 'errors', 'solid', 'tactic', 'shots']"
['1'],"['woman', 'invest', 'person', 'develop', 'children', 'assign']"
['-1'],"['iyo', 'tah', 'mati', 'dosen', 'nya', 'haha']"
['0'],"['rt', 'saipul', 'berani', 'nyuruh', 'dosen']"
['0'],"['rt', 'anggar', 'atk', 'menteri', 'sufmi', 'dasco', '44', 'rupiah', 'anggar', 'asn', 'dosen', 'butuh', '28', '']"
['-1'],"['visualsasi', 'anak', 'smt', 'yg', 'bolak', 'revisi', 'nunggu', 'acc', 'dosen']"
['0'],"['anggar', 'atk', 'menteri', 'sufmi', 'dasco', '44', 'rupiah', 'anggar', 'asn', 'dosen', 'butuh', '28', 'bijak', 'anggar', 'administrasi', 'negara', 'pihak', 'kerja', 'cepat']"
['-1'],"['rt', 'dosen', 'kontol', 'muda', 'mau', 'panggil', 'mas', 'laku', 'lebih', 'boomer', 'boomer', 'aja', 'yg', 'gila', 'hormat']"
['0'],"['rt', 'japanese', 'kids', 'assign']"
['-1'],"['elus', 'dada', 'kl', 'ketemu', 'dosen', 'yg', 'ngerasa', 'beliau', 'yg', 'bener', 'ngasih', 'sempat', 'orang', 'ngomong', 'aja', 'dasar', 'luhhh', 'udah', 'zolim', 'aja', 'orang']"
['1'],"['rt', 'ralph', 'lauren', 'understood', 'assign', 'squirrel', 'sweater', '', 'perfect']"
['0'],"['dosen', '']"
['0'],"['rt', 'happi', 'reed', 'undercov', 'assign', 'bit', 'liter', 'winter', 'celebr', 'l']"
['0'],"['rt', 'assign']"
['0'],"['rt', '100', 'assign', 'tife', 'enter', 'dad', 'privat', 'jet']"
['0'],"['rt', 'concept', 'god', 'vogu', 'understood', 'assign']"
['1'],"['rt', 'understood', 'assign']"
['-1'],"['mhn', 'upaya', 'utk', 'ruang', 'aman', 'mahasiswa', 'dosen', 'krn', 'diskriminasi', 'kampus', 'trima', 'ksh']"
['0'],"['dosen', 'sumbang', 'pnbp']"
['0'],"['rt', 'markhyuck', 'short', 'dijodohin', 'dosen', 'galak', '45']"
['1'],"['rt', 'chelsea', 'understand', 'assign']"
['0'],"['rt', '5pm', 'pablo', '-', 'ginagawa', 'pati', 'assign', 'iba', 'kasi', 'bored', 'siya']"
['0'],"['rt', 'saipul', 'berani', 'nyuruh', 'dosen']"
['0'],"['rt', 'assign']"
['1'],"['rt', 'understood', 'assign']"
['1'],"['rt', 'understood', 'assign']"
['0'],"['decis', 'smt', '5', 'pilih', 'bu', 'rina', 'sbg', 'dosen', 'referat']"
['-1'],"['rt', 'teman2', 'dosen', 'gin', 'ikut', 'malu', 'nggak']"
['0'],"['rt', 'saipul', 'berani', 'nyuruh', 'dosen']"
['-1'],"['dosen', 'yg', 'balas', 'jalur', 'didik', 'pola', 'pandang', 'pokok', 'pikir', 'tdk', 'tukang', 'arang', 'jasa', 'loundri', 'tuju', 'sama2', 'hasil', 'uang', 'proses', 'beda', 'dgn', 'hitam', 'mutih', 'tak', 'titik', 'temu']"
['0'],"['rt', 'told', 'abus', 'complet', 'assign']"
['0'],"['rt', 'saipul', 'berani', 'nyuruh', 'dosen']"
['0'],"['nios', 'tma', 'handwritten', 'assign', 'file', '', 'polit', 'scienc', '317', '', 'nios']"
['0'],"['rt', 'saipul', 'berani', 'nyuruh', 'dosen']"
['0'],"['joki', 'tugas', 'harsa', 'tugas', 'sd smp sma', 'tugas', 'kuliah', 'bidang', 'farmasi', 'lapor', 'praktikum', 'jurnal', 'praktikum']"
['0'],"['friendship', 'assign']"
['0'],"['streamlin', 'assign', 'creation', 'manag', 'eprolms']"
['0'],"['rt', 'vogu', 'assign', 'ellemen', 'understands', 'situat']"
['0'],"['halo', 'teman', 'teman', 'spesial', 'harga', 'diskon', 'akun', 'turnitin', 'nih', '100', 'assign', 'resubmit']"
['0'],"['california', 'school', 'crosses', 'bizarr', 'coming', 'out', 'assign']"
['0'],"['rt', 'japanese', 'kids', 'assign']"
['0'],"['abdulrahman', 'abdulrazaq', 'moves', 'opposit', 'blind', 'critics', 'busi', 'it s', 'compulsori', 'assign']"
['0'],"['rt', 'randomest', 'playlist', 'assign']"
['-1'],"['dosen', 'ngomong', 'gin', 'bingung', 'jawabny', 'gmn']"
['0'],"['rt', 'assign']"
['0'],"['ngechat', 'kenal', 'udah', 'kayak', 'mahasiswa', 'dosen', 'aja', 'bjir']"
['1'],"['dosen', 'kamuu', 'bangetttt', 'sumpah']"
['1'],"['dosen', 'ekonomi', 'digit', 'kagum', 'program', 'kerja', 'ekonomi', 'mahasiswa', 'mari', 'dukung', 'capres', 'yg', 'membedain', 'ekonomi', 'mikro', 'makro', 'jokowi', 'pic', 'twitter', 'com ymhnggx8nndalam', 'dosen', 'ekonomi', 'digit', 'kagum', 'program', 'kerja', 'ekonomi', 'mahasiswa', 'mari', 'dukung', 'capres', 'yg', 'membedain', 'ekonomi', 'mikro', 'makro', 'jokowi', 'pic', 'twitter', 'com ymhnggx8nndalam', 'dosen', 'ekonomi', 'digit', 'kagum', 'program', 'kerja', 'ekonomi', 'jokowi', 'mahasiswa', 'mari', 'dukung', 'capres', 'yg', 'membedain', 'ekonomi', 'mikro', 'makro', 'jokowi', 'dosen', 'ekonomi', 'digit', 'kagum', 'program', 'kerja', 'ekonomi', 'jokowi', 'mahasiswa', 'mari', 'dukung', 'capres', 'yg', 'membedain', 'ekonomi', 'mikro', 'makro', 'jokowi', 'dosen', 'ekonomi', 'digit', 'kagum', 'program', 'kerja', 'ekonomi', 'jokowi', 'mahasiswa', 'mari', 'dukung', 'capres', 'yg', 'membedain', 'ekonomi', 'mikro', 'makro', 'jokowi', 'dosen', 'ekonomi', 'digit', 'kagum', 'program', 'kerja', 'ekonomi', 'jokowi', 'mahasiswa', 'mari', 'dukung', 'capres', 'yg', 'membedain', 'ekonomi', 'mikro', 'makro', 'jokowi', 'dosen', 'ekonomi', 'digit', 'kagum', 'program', 'kerja', 'ekonomi', 'jokowi', 'mahasiswa', 'mari', 'dukung', 'capres', 'yg', 'membedain', 'ekonomi', 'mikro', 'makro', 'jokowi', 'dosen', 'ekonomi', 'digit', 'kagum', 'program', 'kerja', 'ekonomi', 'jokowi', 'mahasiswa', 'mari', 'dukung', 'calon', 'presiden', 'membedain', 'ekonomi', 'mikro', 'makro', 'jokowi', 'dosen', 'ekonomi', 'digit', 'kagum', 'program', 'kerja', 'ekonomi', 'jokowi', 'mahasiswa', 'mari', 'dukung', 'calon', 'presiden', 'membedain', 'ekonomi', 'mikro', 'makro', 'jokowidosen', 'ekonomi', 'digit', 'kagum', 'program', 'kerja', 'ekonomi', 'jokowi', 'mahasiswa', 'mari', 'dukung', 'calon', 'presiden', 'membedain', 'ekonomi', 'mikro', 'makro', 'jokowidosen', 'ekonomi', 'digit', 'kagum', 'program', 'kerja', 'ekonomi', 'jokowi', 'mahasiswa', 'mari', 'dukung', 'calon', 'presiden', 'membedain', 'ekonomi', 'mikro', 'makro', 'jokowidosen', 'ekonomi', 'digit', 'kagum', 'program', 'kerja', 'ekonomi', 'jokowi', 'mahasiswa', 'mari', 'dukung', 'calon', 'presiden', 'membedain', 'ekonomi', 'mikro', 'makro', 'jokowidosen', 'ekonomi', 'digit', 'kagum', 'program', 'kerja', 'ekonomi', 'jokowi', 'mahasiswa', 'mari', 'dukung', 'calon', 'presiden', 'membedain', 'ekonomi', 'mikro', 'makro', 'jokowi', 'dosen', 'ekonomi', 'digit', 'kagum', 'program', 'kerja', 'ekonomi', 'jokowi', 'mahasiswa', 'mari', 'dukung', 'calon', 'presiden', 'membedain', 'ekonomi', 'mikro', 'makro', 'jokowi']"
['0'],"['karens', 'diner', 'pegawai', 'judes', 'indonesia', 'fotocopy', 'kampus']"
['1'],"['karens', 'diner', 'kampus']"
['-1'],"['duh', 'tugas', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['assign', 'minggu', 'seru']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['-1'],"['ngerjain', 'tugas', 'kuliah', 'deadlin', 'bentar', 'omg']"
['1'],"['makasih', 'dosen', 'udah', 'ngejelasin', 'materi', 'sabar']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['tugas', 'kuliah', 'kali', 'ribet', 'seru', 'sih']"
['1'],"['assign', 'udah', 'kelar', 'healing']"
['-1'],"['duh', 'dosen', 'killer', 'banget', 'deg-degan', 'masuk', 'kelas']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['-1'],"['ngerjain', 'tgs', 'kuliah', 'deadlin', 'bentar', 'omg']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['-1'],"['ngerjain', 'tgs', 'kuliah', 'deadlin', 'bentar', 'omg']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['tugas', 'kuliah', 'kali', 'ribet', 'seru', 'sih']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['-1'],"['ngerjain', 'tgs', 'kuliah', 'deadlin', 'bentar', 'omg']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['1'],"['tugas', 'kuliah', 'kali', 'ribet', 'seru', 'sih']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['dosen', 'super', 'ngebantu', 'banget', 'kelas']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['-1'],"['ngerjain', 'tgs', 'kuliah', 'deadlin', 'bentar', 'omg']"
['1'],"['kampus', 'emang', 'keren', 'banget', 'fasilitas', 'lengkap']"
['0'],"['kampus', 'sepi', 'banget', 'ya']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['makasih', 'dsn', 'udah', 'ngejelasin', 'materi', 'sabar']"
['1'],"['asgnmnt', 'udah', 'kelar', 'healing']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['-1'],"['ngerjain', 'tgs', 'kuliah', 'deadlin', 'bentar', 'omg']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['1'],"['asgnmnt', 'minggu', 'seru']"
['-1'],"['duh', 'tgs', 'kuliah', 'numpuk', 'banget', 'pusing']"
['1'],"['asgnmnt', 'minggu', 'seru']"
